날짜,종목코드,외국인순매수,기관순매수,개인순매수
2018-01-10,006800,-510036450,4309369740,-3033615820
2018-01-10,007070,213164450,209844350,-403651550
2018-01-10,008770,9727807900,11062100800,-20450569700
2018-01-10,008930,1278827500,-506888000,-770956500
2018-01-10,009150,-12544545500,-11380131000,23580359500
2018-01-10,009830,-4316420100,295652100,4133082750
2018-01-10,010130,-140929000,10547276000,-10210451000
2018-01-10,010140,6904441220,15672593790,-23242214340
2018-01-10,010950,1736682000,9059977500,-12364485500
2018-01-10,011070,-33647383000,5707380000,27233816000
2018-01-10,011170,442245500,2197303000,-2532839500
2018-01-10,011200,-4792471020,-61848985,4734045010
2018-01-10,012330,8914194000,4694964000,-13836777500
2018-01-10,012450,-3152163850,-1771374900,4958521800
2018-01-10,015760,2370993250,-2149716700,-159230600
2018-01-10,017670,-10117601000,4921393500,4919170000
2018-01-10,018260,-4074045500,8554810500,-4833969500
2018-01-10,021240,-96937000,1352597600,-1167640600
2018-01-10,024110,4742920750,-1966468900,-2748615900
2018-01-10,028260,-10218141500,2858130500,7459295500
2018-01-10,029780,1057490450,-2172954350,1113548900
2018-01-10,030200,648447150,174287550,-831802200
2018-01-10,032830,-1886657500,8486185500,-6547657000
2018-01-10,033780,-690429000,-7510602500,7961436500
2018-01-10,034730,1941569500,-2952336000,754246500
2018-01-10,035420,-19987945000,14558708000,4996303000
2018-01-10,035720,-2269808500,-5329468500,7139673000
2018-01-10,036570,11949109500,2414920500,-14416815000
2018-01-10,042660,1917122500,-2447742750,530620250
2018-01-10,047050,1074105050,13538437800,-14853164150
2018-01-10,047810,-601801750,801421050,-223032200
2018-01-10,051900,18828214000,6894142000,-24424819000
2018-01-10,051910,4862802000,-8912932000,3486258000
2018-01-10,052690,-860133250,-496238000,1356371250
2018-01-10,055550,9407116200,1555601600,-10618689200
2018-01-10,058470,-44997900,137486000,-80902600
2018-01-10,064350,154508000,393779450,-548306200
2018-01-10,066570,2181318500,10355587500,-12151148500
2018-01-10,068270,1809455200,-12027454800,12809760100
2018-01-10,069960,-338793500,659090000,-505168000
2018-01-10,071050,-1880704800,271916700,1652932500
2018-01-10,078930,2059743800,9608817300,-11546703400
2018-01-10,086790,9419064800,-4147011000,-5048978600
2018-01-10,088350,-3834130010,6672480740,-2869696640
2018-01-10,090430,-20921212500,21116713500,159419500
2018-01-10,093370,-581261450,558702290,16497660
2018-01-10,096770,23950744000,5073377500,-28856537000
2018-01-10,097950,-2338015000,6186489000,-3964276000
2018-01-10,105560,-4777379400,8468329600,-3597833600
2018-01-10,111770,627765100,-1153936500,423542150
2018-01-10,120110,1716519800,-3496109200,1829413800
2018-01-10,128940,4058249000,-2206151000,-2006982000
2018-01-10,138040,242080800,-200587450,-8502900
2018-01-10,139480,-3709464000,5671326000,-1907450500
2018-01-10,161390,-2103858700,2625845400,-454707700
2018-01-10,185750,641233500,3351420500,-3896029500
2018-01-10,207940,-7953902500,2518211000,6801612000
2018-01-10,214370,703008100,134215600,-809663500
2018-01-10,241560,726141350,336685050,-1131837600
2018-01-10,251270,-5584079000,2242235500,4592959000
2018-01-10,267250,8686791500,12442863000,-21532353500
2018-01-10,267260,-4669839000,6510980000,-1478388000
2018-01-10,271560,1197755500,-2003980500,795892500
2018-01-11,000100,1262270500,-1646054000,217645500
2018-01-11,000150,-704974500,867886000,-143408500
2018-01-11,000270,593441600,-2398996900,1842228900
2018-01-11,000660,-19930491200,-26062802700,46214600300
2018-01-11,000720,746220150,-3128574550,2040000400
2018-01-11,000810,14812215500,-1737157500,-12823899500
2018-01-11,000990,-1361862300,28789500,1333072800
2018-01-11,001450,3804504350,-3778952250,-73546750
2018-01-11,001570,60950300,-127822655,67966730
2018-01-11,002380,-1396514500,3711778000,-2619627500
2018-01-11,002790,-1920455000,4879810500,-2966630500
2018-01-11,003550,3755638400,-4006706100,280372300
2018-01-11,003670,5680630850,3518284600,-9204814300
2018-01-11,004020,3429739300,-7531314000,3958630200
2018-01-11,004170,1570589000,-1806456000,177193500
2018-01-11,004990,-506070900,1519982400,-1029363600
2018-01-11,005380,8204214000,-4301463500,-4928994000
2018-01-11,005387,-235412500,386319500,-80064500
2018-01-11,005490,21436291500,-25417538500,4109655000
2018-01-11,005830,-654388000,-2171753800,2842747000
2018-01-11,005930,-206929151000,-63403250000,228737299000
2018-01-11,005935,3503604000,-13173263000,1903809000
2018-01-11,006280,1969316000,-2208500,-1919560000
2018-01-11,006400,5849008500,-1839891000,-4606766000
2018-01-11,006800,13465875980,-8372751500,-4536719020
2018-01-11,007070,276110950,-244697500,9036550
2018-01-11,008770,-2327780900,2346207900,183803600
2018-01-11,008930,2298200000,-3406118500,1351464500
2018-01-11,009150,2253625500,1391792000,-3870711000
2018-01-11,009830,-4526338950,-1695293050,6308007750
2018-01-11,010130,-2933967000,1850985000,1041199000
2018-01-11,010140,2006386560,5400447280,-7015843950
2018-01-11,010950,4212826500,-7392963500,3148772500
2018-01-11,011070,-8308631000,1578922500,5350707500
2018-01-11,011170,3893661000,3957659000,-7547018000
2018-01-11,011200,-3407813020,11347405,3416700225
2018-01-11,012330,7746039000,-8232270000,1369610500
2018-01-11,012450,2420366950,-4689202500,2060735550
2018-01-11,015760,-9666942750,-22910478850,32703781000
2018-01-11,017670,2815822500,-2687922500,-2786447000
2018-01-11,018260,13968659000,-9724686000,-5408102000
2018-01-11,021240,1466951400,-872596400,-505525000
2018-01-11,024110,4046731200,-217461900,-3178389750
2018-01-11,028260,4122705500,-10340116500,5848286500
2018-01-11,029780,3156845850,-4839116750,1682768750
2018-01-11,030200,-35024600,-2546166050,2836145450
2018-01-11,032830,-2461296000,2776981000,-282619500
2018-01-11,033780,-6909783500,-2741208500,9595442500
2018-01-11,034730,1462884000,-12153705000,10271907000
2018-01-11,035420,7254196000,-15963150000,8711260000
2018-01-11,035720,14717792500,-28060833000,14102179500
2018-01-11,036570,-2865116500,-2455966500,5350510500
2018-01-11,042660,718386400,-2454481400,1704074000
2018-01-11,047050,-1648010700,-3929081050,5314110350
2018-01-11,047810,1840724450,-3172372300,963660450
2018-01-11,051900,6057079000,-896681000,-5135447000
2018-01-11,051910,8361405500,-8181756500,154908500
2018-01-11,052690,1467855300,70407500,-1538262800
2018-01-11,055550,13344645500,-15243261500,2011620100
2018-01-11,058470,-737367800,1262084000,-508496200
2018-01-11,064350,18809100,-17919900,137903500
2018-01-11,066570,8970847000,-4678342500,-4139288000
2018-01-11,068270,-39416358800,80484900900,-40073231200
2018-01-11,069960,2809819500,-1726880500,-987930500
2018-01-11,071050,3275787000,-2373853300,-878119500
2018-01-11,078930,-1610422200,263931800,1340021900
2018-01-11,086790,5869144200,-2642724600,-3147575300
2018-01-11,088350,-917893470,2110187410,-1204834750
2018-01-11,090430,5543149000,999071500,-7036291000
2018-01-11,093370,735985000,85195570,-838515570
2018-01-11,096770,18007273000,-10749760000,-7245248000
2018-01-11,097950,2624215500,-248738000,-1702196500
2018-01-11,105560,13620396500,-1911042000,-11608291500
2018-01-11,111770,575313850,-337066150,-280854900
2018-01-11,120110,538857000,-17300692400,17435102800
2018-01-11,128940,992856000,-2868156000,2254525000
2018-01-11,138040,152239200,-371751750,255008250
2018-01-11,139480,-941178500,4478000,927395500
2018-01-11,161390,-316668900,-1030807700,1348414000
2018-01-11,185750,936033000,-979853000,47482500
2018-01-11,207940,5871649500,88476500,-5613879000
2018-01-11,214370,1690322500,315877200,-1999119600
2018-01-11,241560,1574511500,-568918250,-1005521850
2018-01-11,251270,-10680424000,-495226500,10731862500
2018-01-11,267250,5998002000,-1278644000,-4697086500
2018-01-11,267260,-1566927500,971733500,589199000
2018-01-11,271560,2359787000,-970734000,-1376971500
2018-01-12,000100,1874085500,5554859500,-8598704500
2018-01-12,000150,762469500,-18068500,-751597000
2018-01-12,000270,-262940600,-3818302450,4014233350
2018-01-12,000660,48011788200,-11387879700,-38020978500
2018-01-12,000720,4474349100,515500350,-4797161550
2018-01-12,000810,17815965000,-1101795000,-16634371000
2018-01-12,000990,-281070450,-379944800,653967250
2018-01-12,001450,908234750,-395620600,-524114150
2018-01-12,001570,-39583625,-4197755,44257995
2018-01-12,002380,1185145000,1891927500,-3280979500
2018-01-12,002790,-1863485000,3186627000,-1323142000
2018-01-12,003550,8073248800,-3459006300,-3657918100
2018-01-12,003670,10392116550,3460687650,-14021557250
2018-01-12,004020,1910210500,3670140800,-5248471000
2018-01-12,004170,138436500,-590142000,446414500
2018-01-12,004990,264176100,2013822200,-2344658200
2018-01-12,005380,6181648500,-1097967500,-5071781500
2018-01-12,005387,-309906000,-836884000,1146790000
2018-01-12,005490,48536698000,-7161754000,-37325113500
2018-01-12,005830,6000610700,200801100,-6035317600
2018-01-12,005930,-424104846000,89918486000,286615045000
2018-01-12,005935,-6860954000,-10834610000,9928424000
2018-01-12,006280,5076942000,6293715000,-11252555500
2018-01-12,006400,-3326728500,6473698000,-4060097500
2018-01-12,006800,-3204453840,5759360590,-1256414840
2018-01-12,007070,-360547100,-337867500,617046800
2018-01-12,008770,11254593100,-1050197100,-9613705300
2018-01-12,008930,5406319500,-4889825000,-1677483000
2018-01-12,009150,-2572913000,-320364500,2853814500
2018-01-12,009830,4165818300,-359957700,-4027785100
2018-01-12,010130,1640956000,599448000,-3235905000
2018-01-12,010140,-518705460,7148391220,-6101657590
2018-01-12,010950,5000043500,-9428762500,4206587500
2018-01-12,011070,-16865127000,-7003372000,23941692000
2018-01-12,011170,9854395500,26747401000,-33678327500
2018-01-12,011200,-3662178955,112280230,3540410625
2018-01-12,012330,-1271479500,-3960532000,5592964500
2018-01-12,012450,-4823086950,-6432286900,11031759100
2018-01-12,015760,-6836366650,-8502645400,15248456950
2018-01-12,017670,2028585000,-1644508000,-166685000
2018-01-12,018260,7925916500,2550116500,-9469838500
2018-01-12,021240,2364700800,-580356800,-1784344000
2018-01-12,024110,3217731400,-391205600,-2617714950
2018-01-12,028260,1445734500,12470653500,-11681026500
2018-01-12,029780,1859910050,-2070906900,210996850
2018-01-12,030200,-51303000,-3698007000,3754159150
2018-01-12,032830,-1095280500,7712468500,-6617790500
2018-01-12,033780,3794282000,-2576012000,-1298987000
2018-01-12,034730,7653162000,-5597251500,-3190439000
2018-01-12,035420,-3705429000,3753037000,-546152000
2018-01-12,035720,-39203396000,5136293500,34041431000
2018-01-12,036570,-12122586000,-13605358000,25441678000
2018-01-12,042660,6711036750,-4469213300,-2159173600
2018-01-12,047050,5724793400,-568930850,-5138713500
2018-01-12,047810,1334784850,-1743591950,353055900
2018-01-12,051900,-4362557000,2056050000,2379221000
2018-01-12,051910,-208805500,3884122500,-2547399500
2018-01-12,052690,172815850,773740250,-946556100
2018-01-12,055550,22214295200,-6231143700,-15292611000
2018-01-12,058470,-435639400,194942200,240588400
2018-01-12,064350,-18215499650,5350146350,12869214950
2018-01-12,066570,-5136710000,-1911087000,7047848500
2018-01-12,068270,78179424300,11760275600,-93431331600
2018-01-12,069960,1202027000,2041618500,-3240732500
2018-01-12,071050,-1918016000,7322945400,-5357850800
2018-01-12,078930,489497000,1861620500,-2310872400
2018-01-12,086790,-593903100,801857500,-111266900
2018-01-12,088350,1616210390,-1127448980,-488761410
2018-01-12,090430,-12459282000,6683042000,5826152000
2018-01-12,093370,-1466933110,-748475040,2017523150
2018-01-12,096770,12081858500,-3580483000,-8616687000
2018-01-12,097950,1335129000,-1605970500,224073500
2018-01-12,105560,4487120200,-3034709500,-1436008800
2018-01-12,111770,456532450,-258124200,-286544100
2018-01-12,120110,-582233900,2251463100,-1468031700
2018-01-12,128940,28785747000,13692825000,-40946111000
2018-01-12,138040,161731550,-887840450,727059200
2018-01-12,139480,-1068317500,279568500,788478000
2018-01-12,161390,-3443492200,-3149578200,6567443600
2018-01-12,185750,1025411000,852862000,-1906541000
2018-01-12,207940,28144149500,35444578500,-64882139500
2018-01-12,214370,-746211000,-402715800,1134435900
2018-01-12,241560,17672150,2545969450,-3047533450
2018-01-12,251270,-3660646000,-11160148000,14049968500
2018-01-12,267250,4013135000,-921093000,-3278421500
2018-01-12,267260,-220225500,637425500,-362944000
2018-01-12,271560,-378162500,-249375500,627538000
2018-01-15,000100,-2932351000,403253500,2172482500
2018-01-15,000150,-169698500,-35536000,215862500
2018-01-15,000270,772964950,-1476254050,695031100
2018-01-15,000660,-34077888200,-19489018200,53937401700
2018-01-15,000720,1760653550,3193321850,-5056721800
2018-01-15,000810,7631469500,293501000,-7447649000
2018-01-15,000990,219769550,-123892550,-118563350
2018-01-15,001450,1571202600,-109378900,-1461823700
2018-01-15,001570,27493130,-14662775,-13984365
2018-01-15,002380,-423327500,5761091500,-5312864000
2018-01-15,002790,-895604000,2012201500,-1116597500
2018-01-15,003550,4763307600,-5016165100,251557200
2018-01-15,003670,-223634350,-6539588650,7400505500
2018-01-15,004020,641018800,-6174980000,5703663700
2018-01-15,004170,781576500,-2670668000,1976561500
2018-01-15,004990,304901200,384639800,-793790200
2018-01-15,005380,14305020000,-14324106000,-21700500
2018-01-15,005387,543911000,-790208000,246297000
2018-01-15,005490,4491706500,-12125897000,7846267500
2018-01-15,005830,1739505200,2100740700,-4202840500
2018-01-15,005930,25289041000,-13580173000,-38544671000
2018-01-15,005935,9770786000,-7328917000,-10363389000
2018-01-15,006280,-1718999500,4220940500,-2479668500
2018-01-15,006400,152002000,-431378000,-36013000
2018-01-15,006800,-600029120,34787550,710918040
2018-01-15,007070,3388449050,-14767250,-3291381800
2018-01-15,008770,-893064600,2348625600,-1305690200
2018-01-15,008930,433879500,-2052026000,2201325500
2018-01-15,009150,-303743000,941628000,139536000
2018-01-15,009830,136079600,7981176500,-9606153850
2018-01-15,010130,2254701000,-4426153000,2192332000
2018-01-15,010140,5606356650,1899382010,-7598315660
2018-01-15,010950,605257500,-3537343000,2830378000
2018-01-15,011070,-799489000,742728500,-32029500
2018-01-15,011170,838025000,13837864500,-14666099500
2018-01-15,011200,-2600187040,24131865,2558430825
2018-01-15,012330,2209797500,-6114529000,3988599000
2018-01-15,012450,-5736477600,-2014778650,7614409600
2018-01-15,015760,-7258251250,-2906911350,10330477300
2018-01-15,017670,7923763000,-15797402000,7961150500
2018-01-15,018260,558136500,-4742733000,2394186500
2018-01-15,021240,-870883400,-1133126300,2033229700
2018-01-15,024110,4715393000,-5004136000,329842450
2018-01-15,028260,1393471000,5155058500,-6582116500
2018-01-15,029780,870467300,-1644560250,773526700
2018-01-15,030200,3247150,-4922667200,4959641750
2018-01-15,032830,-3637416500,28193787500,-24823436000
2018-01-15,033780,-7764090500,4411862000,2901111500
2018-01-15,034730,-980841000,-1892098500,2131058500
2018-01-15,035420,-8570799000,8725006000,-564083000
2018-01-15,035720,-43917509500,24786614500,21633430000
2018-01-15,036570,7326947000,-4527189000,-3870983000
2018-01-15,042660,15007770050,-6211677950,-8701787950
2018-01-15,047050,1071574350,-3236668550,2171331300
2018-01-15,047810,-1006916650,1468905450,-338157950
2018-01-15,051900,734942000,2318338000,-3069335000
2018-01-15,051910,11830746500,9091941500,-19557126000
2018-01-15,052690,-40812000,126778250,-85563450
2018-01-15,055550,6878341800,-574877100,-5982330700
2018-01-15,058470,117745800,303835400,-393881200
2018-01-15,064350,-2162987250,-433514000,2485335700
2018-01-15,066570,-650990000,-3011771500,3811223000
2018-01-15,068270,74487725600,-25225686600,-58139339800
2018-01-15,069960,-1534279500,4453320000,-2892687500
2018-01-15,071050,-4983065000,1777881500,3129510700
2018-01-15,078930,-2010578400,10075082700,-8088186900
2018-01-15,086790,4123160000,-3549376700,-552313600
2018-01-15,088350,-7123890560,10561534230,-3494723950
2018-01-15,090430,-16980003000,5528095000,10963676000
2018-01-15,093370,520332790,275039580,-772443340
2018-01-15,096770,-2904413500,-7088885500,9898276000
2018-01-15,097950,-1277963000,-1765906000,3509585500
2018-01-15,105560,-4670705200,5072968400,-321531000
2018-01-15,111770,-608158900,381534900,256824200
2018-01-15,120110,-1983277100,609634900,81809400
2018-01-15,128940,-6436177000,-1289057000,7068147000
2018-01-15,138040,505932950,31788900,-586852350
2018-01-15,139480,3514253000,-7501349000,3879092000
2018-01-15,161390,3603851000,-3511573400,-83238100
2018-01-15,185750,2025404500,-2441369500,306772000
2018-01-15,207940,-20222221500,8221184000,11043893500
2018-01-15,214370,1512826100,-419906000,-1153972000
