Symbol,Name,Market,SecuGroup,Kind,ListingDate,DelistingDate,Reason,ArrantEnforceDate,ArrantEndDate,Industry,ParValue,ListingShares,ToSymbol,ToName
19461017,우성아이비 10R,KOSDAQ,신주인수권증서,보통주,2017-04-21,2017-04-28,,,,,0.0,5114914.0,,
06659016,우수AMS 9R,KOSDAQ,신주인수권증서,보통주,2016-07-18,2016-07-25,,,,,0.0,6596130.0,,
10313016,웅진에너지 10R,KOSPI,신주인수권증서,보통주,2016-09-09,2016-09-21,,,,,0.0,11787232.0,,
01419017,원익큐브 21R,KOSDAQ,신주인수권증서,보통주,2017-09-26,2017-10-11,,,,,0.0,7996893.0,,
09780017,윈팩 9R,KOSDAQ,신주인수권증서,보통주,2017-11-20,2017-11-27,,,,,0.0,16997923.0,,
06023016,이그잭스 34R,KOSDAQ,신주인수권증서,보통주,2016-11-25,2016-12-02,,,,,0.0,12998272.0,,
05421016,이랜텍 7R,KOSDAQ,신주인수권증서,보통주,2016-06-02,2016-06-10,,,,,0.0,3996136.0,,
06544016,이루온 9R,KOSDAQ,신주인수권증서,보통주,2016-09-23,2016-09-30,,,,,0.0,3696559.0,,
08689017,이수앱지스 21R,KOSDAQ,신주인수권증서,보통주,2017-11-07,2017-11-14,,,,,0.0,4935208.0,,
09419016,이엘케이 13R,KOSDAQ,신주인수권증서,보통주,2016-06-03,2016-06-13,,,,,0.0,12156282.0,,
09419017,이엘케이 16R,KOSDAQ,신주인수권증서,보통주,2017-05-29,2017-06-05,,,,,0.0,34995241.0,,
09519017,이엠코리아 11R,KOSDAQ,신주인수권증서,보통주,2017-11-29,2017-12-06,,,,,0.0,9627298.0,,
05137016,인터플렉스 5R,KOSDAQ,신주인수권증서,보통주,2016-11-08,2016-11-15,,,,,0.0,4695758.0,,
05137017,인터플렉스 6R,KOSDAQ,신주인수권증서,보통주,2017-11-23,2017-11-30,,,,,0.0,2245119.0,,
04102017,인프라웨어 12R,KOSDAQ,신주인수권증서,보통주,2017-04-05,2017-04-12,,,,,0.0,12994616.0,,
02015017,일진머티리얼즈 5R,KOSPI,신주인수권증서,보통주,2017-08-11,2017-08-21,,,,,0.0,5430214.0,,
04955017,잉크테크 10R,KOSDAQ,신주인수권증서,보통주,2017-11-28,2017-12-05,,,,,0.0,5697879.0,,
04391017,자연과환경 31R,KOSDAQ,신주인수권증서,보통주,2017-05-26,2017-06-02,,,,,0.0,9591502.0,,
09669016,제이스테판 9R,KOSDAQ,신주인수권증서,보통주,2016-11-25,2016-12-02,,,,,0.0,78594920.0,,
12688016,제이엔케이히터 3R,KOSDAQ,신주인수권증서,보통주,2016-07-12,2016-07-19,,,,,0.0,3498906.0,,
04438017,주연테크 9R,KOSPI,신주인수권증서,보통주,2017-11-28,2017-12-05,,,,,0.0,27996767.0,,
00125016,지에스글로벌 43R,KOSPI,신주인수권증서,보통주,2016-05-17,2016-05-24,,,,,0.0,53997319.0,,
01829016,지엠피 18R,KOSDAQ,신주인수권증서,보통주,2016-07-29,2016-08-05,,,,,0.0,13838775.0,,
01058016,지코 11R,KOSPI,신주인수권증서,보통주,2016-10-07,2016-10-14,,,,,0.0,11197886.0,,
01100017,진원생명과학 33R,KOSPI,신주인수권증서,보통주,2017-10-25,2017-11-01,,,,,0.0,4979352.0,,
HKG04487,차이나하오란 5R,KOSDAQ,신주인수권증서,보통주,2017-07-24,2017-07-31,,,,,0.0,39996979.0,,
01692017,카스 17R,KOSDAQ,신주인수권증서,보통주,2017-09-26,2017-10-11,,,,,0.0,4768794.0,,
02588016,케이씨피드 8R,KOSDAQ,신주인수권증서,보통주,2016-07-07,2016-07-14,,,,,0.0,3166820.0,,
10907016,케이지피20R,KOSPI,신주인수권증서,보통주,2016-10-19,2016-10-26,,,,,0.0,27996650.0,,
07865016,코렌 12R,KOSDAQ,신주인수권증서,보통주,2016-10-21,2016-10-28,,,,,0.0,2997382.0,,
19282016,코스맥스 2R,KOSPI,신주인수권증서,보통주,2016-11-29,2016-12-06,,,,,0.0,832068.0,,
10294016,코오롱생명과학 11R,KOSDAQ,신주인수권증서,보통주,2016-05-20,2016-05-27,,,,,0.0,865134.0,,
13849016,코오롱플라스틱 3R,KOSPI,신주인수권증서,보통주,2016-05-24,2016-05-31,,,,,0.0,7197542.0,,
11412017,크루셜텍 13R,KOSDAQ,신주인수권증서,보통주,2017-05-17,2017-05-24,,,,,0.0,10489793.0,,
11412027,크루셜텍 15R,KOSDAQ,신주인수권증서,보통주,2017-12-15,2017-12-22,,,,,0.0,32989509.0,,
09561016,테스 9R,KOSDAQ,신주인수권증서,보통주,2016-03-21,2016-03-28,,,,,0.0,1571690.0,,
04320016,파루 23R,KOSDAQ,신주인수권증서,보통주,2016-05-17,2016-05-24,,,,,0.0,9992512.0,,
13176016,파인텍 10R,KOSDAQ,신주인수권증서,보통주,2016-12-16,2016-12-23,,,,,0.0,2497796.0,,
05430017,팬스타엔터프라이즈 25R,KOSDAQ,신주인수권증서,보통주,2017-11-03,2017-11-10,,,,,0.0,13598302.0,,
00102016,페이퍼코리아 35R,KOSPI,신주인수권증서,보통주,2016-10-13,2016-10-20,,,,,0.0,48793225.0,,
00102017,페이퍼코리아 38R,KOSPI,신주인수권증서,보통주,2017-11-22,2017-11-29,,,,,0.0,17592686.0,,
13648017,하림 2R,KOSDAQ,신주인수권증서,보통주,2017-11-17,2017-11-24,,,,,0.0,32992345.0,,
05330016,한국정보인증 3R,KOSDAQ,신주인수권증서,보통주,2016-12-05,2016-12-12,,,,,0.0,3898575.0,,
02165017,한국큐빅 5R,KOSDAQ,신주인수권증서,보통주,2017-11-27,2017-12-04,,,,,0.0,4698521.0,,
09966016,한솔신텍 12R,KOSDAQ,신주인수권증서,보통주,2016-08-05,2016-08-12,,,,,0.0,12916535.0,,
21350016,한솔제지 2R,KOSPI,신주인수권증서,보통주,2016-07-12,2016-07-19,,,,,0.0,2876894.0,,
00586016,한일사료 9R,KOSDAQ,신주인수권증서,보통주,2016-11-15,2016-11-22,,,,,0.0,7469927.0,,
18064016,한진칼5R,KOSPI,신주인수권증서,보통주,2016-05-19,2016-05-26,,,,,0.0,6377356.0,,
00353016,한화투자증권 23R,KOSPI,신주인수권증서,보통주,2016-08-30,2016-09-06,,,,,0.0,71258999.0,,
26727017,현대건설기계 2R,KOSPI,신주인수권증서,보통주,2017-10-20,2017-10-27,,,,,0.0,1083351.0,,
01120017,현대상선 26R,KOSPI,신주인수권증서,보통주,2017-11-21,2017-11-28,,,,,0.0,107522991.0,,
00431017,현대약품 27R,KOSPI,신주인수권증서,보통주,2017-11-16,2017-11-23,,,,,0.0,3196765.0,,
26726017,현대일렉트릭 2R,KOSPI,신주인수권증서,보통주,2017-10-24,2017-10-31,,,,,0.0,1113607.0,,
00328016,흥아해운 13R,KOSPI,신주인수권증서,보통주,2016-12-05,2016-12-12,,,,,0.0,19991188.0,,
233190,미래자원엠엘,KONEX,주권,보통주,2015-12-24,2017-12-28,피흡수합병,,,-,100.0,3000000.0,,
215580,대우스팩3호,KOSDAQ,주권,보통주,2015-05-19,2017-12-26,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2017-12-14,2017-12-22,금융,100.0,5410000.0,,
232290,SGA시스템즈,KONEX,주권,보통주,2016-03-30,2017-12-22,피흡수합병,,,-,500.0,6349323.0,,
023430,아이이,KOSDAQ,주권,보통주,1994-10-07,2017-12-20,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2017-12-11,2017-12-19,유통,500.0,29769930.0,,
260490,캐로스,KONEX,주권,보통주,2016-12-23,2017-11-29,지정자문인 선임계약 해지 후 30일이내 미체결(2017.11.15限),2017-11-20,2017-11-28,-,500.0,1816500.0,,
207930,SK1호스팩,KOSDAQ,주권,보통주,2015-03-31,2017-11-06,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2017-10-26,2017-11-03,금융,100.0,5500000.0,,
206660,골든브릿지제2호스팩,KOSDAQ,주권,보통주,2015-02-05,2017-10-20,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2017-10-11,2017-10-19,금융,100.0,3900000.0,,
207720,엔에이치SL스팩,KOSDAQ,주권,보통주,2014-12-17,2017-10-16,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2017-09-27,2017-10-13,금융,100.0,2505000.0,,
061460,한진피앤씨,KOSDAQ,주권,보통주,2002-04-11,2017-09-29,피흡수합병,,,화학,500.0,83954010.0,,
000327,노루홀딩스2우B,KOSPI,주권,신형우선주,2007-09-28,2017-09-28,존속기간 만료,,,기타금융,500.0,92540.0,000320,노루홀딩스
900050,중국원양자원,KOSPI,외국주권,보통주,2009-05-22,2017-09-27,감사의견 의견거절,2017-09-18,2017-09-26,기타금융,,97859369.0,,
085980,세화피앤씨,KONEX,주권,보통주,2013-09-25,2017-09-19,피흡수합병,,,-,500.0,3785000.0,,
707017R9,동양 강남대 1호,KOSPI,수익증권,보통주,2005-12-09,2017-09-13,수익증권 신탁기간의 만료 또는 전액 중도 환수,,,,5000.0,154129.0,047160,우리자산운용
095300,엔에스브이,KOSDAQ,주권,보통주,2009-04-17,2017-09-12,"감사의견 거절(내부회계관리제도상의 취약점, 계속기업가정의 불확실성 및 재고자산 관련 감사범위 제한)",2017-09-01,2017-09-11,기계·장비,500.0,12557256.0,,
189700,디피앤케이,KONEX,주권,보통주,2014-06-10,2017-08-31,지정자문인 선임계약 해지 후 30일이내 미체결(2017.08.17限),2017-08-22,2017-08-30,-,500.0,7285439.0,,
005620,대성합동지주,KOSPI,주권,보통주,1976-12-28,2017-08-25,해산 사유 발생,,,일반서비스,5000.0,1799077.0,,
005255,녹십자홀딩스1우,KOSPI,주권,구형우선주,1994-11-22,2017-08-07,종류주식 거래량요건 미충족(월평균거래량 1만주 미만) 2반기 계속,,,일반서비스,500.0,1668870.0,005250,녹십자홀딩스
204690,다린,KONEX,주권,보통주,2014-09-18,2017-08-02,상장폐지 신청('17.07.28),,,-,500.0,7933340.0,,
083620,아시아15호,KOSPI,선박투자회사,보통주,2005-08-05,2017-07-31,존속기간 만료,,,일반서비스,5000.0,1946583.0,,
208870,하나머스트3호스팩,KOSDAQ,주권,보통주,2014-12-24,2017-07-31,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2017-07-20,2017-07-28,금융,100.0,2360000.0,,
232360,아스팩오일,KONEX,주권,보통주,2015-12-22,2017-07-25,지정자문인 선임계약 해지 후 30일이내 미체결(2017.07.11限),2017-07-14,2017-07-24,-,500.0,4645632.0,,
900130,웨이포트,KOSDAQ,외국주권,보통주,2010-07-23,2017-07-25,상장폐지 신청('17.06.22),2017-07-14,2017-07-24,금융,,55880000.0,,
002550,KB손해보험,KOSPI,주권,보통주,1976-07-05,2017-07-21,지주회사(최대주주등)의 완전자회사화 등,,,보험,500.0,66500000.0,,
021960,KB캐피탈,KOSPI,주권,보통주,1996-11-19,2017-07-21,지주회사(최대주주등)의 완전자회사화 등,,,기타금융,5000.0,21492128.0,,
156170,비앤에스미디어,KONEX,주권,보통주,2013-07-01,2017-07-13,지정자문인 선임계약 해지 후 30일이내 미체결(2017.6.29限),2017-07-04,2017-07-12,-,500.0,3204540.0,,
204650,케이티비스팩1호,KOSDAQ,주권,보통주,2014-11-24,2017-07-07,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2017-06-28,2017-07-06,금융,100.0,5500000.0,,
004740,보루네오,KOSPI,주권,보통주,1988-09-22,2017-07-05,"기업의 계속성, 경영의 투명성 및 기타 공익과 투자자 보호 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",2017-06-26,2017-07-04,기타제조,100.0,71925448.0,,
083610,아시아14호,KOSPI,선박투자회사,보통주,2005-07-15,2017-06-20,신청에 의한 상장폐지,,,일반서비스,5000.0,1946194.0,,
083570,아시아10호,KOSPI,선박투자회사,보통주,2005-08-23,2017-06-15,신청에 의한 상장폐지,,,일반서비스,5000.0,2607905.0,,
083580,아시아11호,KOSPI,선박투자회사,보통주,2005-08-23,2017-06-15,신청에 의한 상장폐지,,,일반서비스,5000.0,2607905.0,,
083590,아시아12호,KOSPI,선박투자회사,보통주,2005-08-23,2017-06-15,신청에 의한 상장폐지,,,일반서비스,5000.0,2607905.0,,
083600,아시아13호,KOSPI,선박투자회사,보통주,2005-08-23,2017-06-15,신청에 의한 상장폐지,,,일반서비스,5000.0,2607905.0,,
204760,현대에이블스팩1호,KOSDAQ,주권,보통주,2014-11-10,2017-06-15,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2017-06-05,2017-06-14,금융,100.0,5525000.0,,
083350,동북아10호,KOSPI,선박투자회사,보통주,2005-08-29,2017-06-14,신청에 의한 상장폐지,,,일반서비스,5000.0,1585660.0,,
083360,동북아11호,KOSPI,선박투자회사,보통주,2005-08-29,2017-06-14,신청에 의한 상장폐지,,,일반서비스,5000.0,1585660.0,,
083390,동북아14호,KOSPI,선박투자회사,보통주,2005-08-29,2017-06-14,신청에 의한 상장폐지,,,일반서비스,5000.0,1585660.0,,
165270,금오하이텍,KONEX,주권,보통주,2013-12-10,2017-06-07,최종부도 발생,2017-05-26,2017-06-05,-,500.0,5513630.0,,
204440,대우스팩2호,KOSDAQ,주권,보통주,2014-10-22,2017-05-29,상장예비심사 청구서 미제출로 관리종목 지정 후 1개월 이내 동 사유 미해소,2017-05-18,2017-05-26,금융,100.0,5750000.0,,
003419,쌍용양회3우B,KOSPI,주권,신형우선주,1999-06-15,2017-05-16,존속기간 만료,,,비금속,5000.0,158805.0,,
036500,에스에스컴텍,KOSDAQ,주권,보통주,1999-12-14,2017-05-11,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),2017-04-26,2017-05-10,반도체,500.0,35143649.0,,
058370,비엔씨컴퍼니,KOSDAQ,주권,보통주,2002-02-19,2017-05-08,감사범위제한으로 인한 한정의견,2017-04-24,2017-05-04,유통,500.0,29714789.0,,
086830,신양오라컴,KOSDAQ,주권,보통주,2006-12-27,2017-05-08,감사의견 거절(감사범위 제한 및 계속기업 존속능력에 대한 불확실성),2017-04-24,2017-05-04,IT부품,100.0,61472389.0,,
001689,대상3우B,KOSPI,주권,신형우선주,2007-04-27,2017-04-28,존속기간 만료,,,음식료·담배,1000.0,236450.0,001680,대상
090970,코리아01호,KOSPI,선박투자회사,보통주,2006-07-21,2017-04-25,감사의견 의견거절,2017-04-14,2017-04-24,일반서비스,5000.0,2191080.0,,
090980,코리아02호,KOSPI,선박투자회사,보통주,2006-07-21,2017-04-25,감사의견 의견거절,2017-04-14,2017-04-24,일반서비스,5000.0,2191080.0,,
090990,코리아03호,KOSPI,선박투자회사,보통주,2006-07-21,2017-04-25,감사의견 의견거절,2017-04-14,2017-04-24,일반서비스,5000.0,2191080.0,,
091000,코리아04호,KOSPI,선박투자회사,보통주,2006-07-21,2017-04-25,감사의견 의견거절,2017-04-14,2017-04-24,일반서비스,5000.0,2191080.0,,
110570,넥솔론,KOSPI,주권,보통주,2011-10-14,2017-04-17,자본전액잠식,2017-04-06,2017-04-14,전기·전자,500.0,161170196.0,,
052270,우전,KOSDAQ,주권,보통주,2001-06-05,2017-04-13,자본전액잠식 등,2017-04-04,2017-04-12,IT부품,500.0,28728282.0,,
194860,SY이노베이션,KONEX,주권,보통주,2014-04-25,2017-04-12,감사의견 거절(감사범위제한),2017-04-03,2017-04-11,-,500.0,2460000.0,,
01959213,엠벤처투자 12WR,KOSDAQ,신주인수권증권,보통주,2013-08-26,2017-04-04,기초주권의 관리종목지정,2017-03-24,2017-04-03,,0.0,5877234.0,,
007190,한솔아트원제지,KOSPI,주권,보통주,1974-06-24,2017-03-15,해산 사유 발생,,,종이·목재,1000.0,38478081.0,,
007197,한솔아트원제지2우B,KOSPI,주권,신형우선주,2009-07-06,2017-03-15,해산 사유 발생,,,종이·목재,1000.0,467715.0,,
068150,케이엔씨글로벌,KOSDAQ,주권,보통주,2003-07-21,2017-03-07,기업의 계속성 및 경영의 투명성 등을 종합적으로 고려하여 상장폐지기준에 해당한다고 결정,2017-02-23,2017-03-06,건설,500.0,76507519.0,,
117930,한진해운,KOSPI,주권,보통주,2009-12-29,2017-03-07,해산 사유 발생,2017-02-23,2017-03-06,운송·창고,5000.0,245269947.0,,
066270,SK컴즈,KOSDAQ,주권,보통주,2003-11-07,2017-02-27,상장폐지신청('17.02.07),,,인터넷,500.0,43427530.0,,
060910,프리젠,KOSDAQ,주권,보통주,2002-12-13,2017-02-24,최근 5사업연도 연속 영업손실 발생,2017-02-15,2017-02-23,IT부품,500.0,5330469.0,,
037620,미래에셋증권,KOSPI,주권,보통주,2006-02-15,2017-01-20,해산 사유 발생,,,증권,5000.0,114285871.0,,
144630,씨아이에스,KONEX,주권,보통주,2014-04-25,2017-01-20,피흡수합병,,,-,500.0,3333320.0,,
068870,LG생명과학,KOSPI,주권,보통주,2002-08-16,2017-01-17,해산 사유 발생,,,제약,5000.0,16576990.0,,
068875,LG생명과학우,KOSPI,주권,구형우선주,2002-08-16,2017-01-17,해산 사유 발생,,,제약,5000.0,236216.0,,
139200,하이골드2호,KOSPI,선박투자회사,보통주,2011-04-15,2017-01-11,신청에 의한 상장폐지,,,일반서비스,5000.0,13339907.0,,
