날짜,종목코드,종목명,종가,거래량,시가총액,PER,PBR,상장폐지일,사유
2020-10-30,009275,신원우,44850,1726,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-02,009275,신원우,44650,630,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-03,009275,신원우,45000,478,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-04,009275,신원우,48500,8292,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-05,009275,신원우,44850,4730,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-06,009275,신원우,44700,1015,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-09,009275,신원우,44700,1855,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-10,009275,신원우,44650,788,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-11,009275,신원우,44450,1461,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-12,009275,신원우,44450,1053,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-13,009275,신원우,44000,1059,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-16,009275,신원우,43900,1116,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-17,009275,신원우,43200,1652,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-18,009275,신원우,43800,582,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-19,009275,신원우,43700,356,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-20,009275,신원우,43800,867,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-23,009275,신원우,44150,351,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-24,009275,신원우,44800,908,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-25,009275,신원우,44350,230,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-26,009275,신원우,43800,596,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-27,009275,신원우,44950,897,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-11-30,009275,신원우,44350,378,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-01,009275,신원우,44400,727,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-02,009275,신원우,43950,559,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-03,009275,신원우,43750,963,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-04,009275,신원우,43250,389,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-07,009275,신원우,42950,524,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-08,009275,신원우,42000,1295,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-09,009275,신원우,41550,631,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-10,009275,신원우,41000,768,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-11,009275,신원우,41850,553,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-14,009275,신원우,41000,538,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-15,009275,신원우,39500,1964,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-16,009275,신원우,39550,414,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-17,009275,신원우,39550,558,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-18,009275,신원우,39800,271,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-21,009275,신원우,39700,618,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-22,009275,신원우,39100,234,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-23,009275,신원우,37000,763,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-24,009275,신원우,37450,830,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-28,009275,신원우,37800,459,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-29,009275,신원우,38200,573,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2020-12-30,009275,신원우,38300,308,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-04,009275,신원우,38500,531,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-05,009275,신원우,38400,665,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-06,009275,신원우,38500,736,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-07,009275,신원우,39000,329,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-08,009275,신원우,38350,917,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-11,009275,신원우,37400,2310,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-12,009275,신원우,37350,224,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-13,009275,신원우,37350,282,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-14,009275,신원우,37400,1036,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-15,009275,신원우,37000,678,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-18,009275,신원우,38000,1043,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-19,009275,신원우,38300,374,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-20,009275,신원우,38000,76,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-21,009275,신원우,37900,532,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-22,009275,신원우,37900,398,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-25,009275,신원우,38200,360,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-26,009275,신원우,38250,383,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-27,009275,신원우,38300,292,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-28,009275,신원우,37750,797,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-01-29,009275,신원우,37200,908,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-01,009275,신원우,38050,1580,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-02,009275,신원우,38400,363,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-03,009275,신원우,38300,441,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-04,009275,신원우,37800,782,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-05,009275,신원우,37200,447,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-08,009275,신원우,36350,1170,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-09,009275,신원우,35800,1039,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-10,009275,신원우,35950,243,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-15,009275,신원우,35750,1058,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-16,009275,신원우,35950,136,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-17,009275,신원우,35300,743,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-18,009275,신원우,35400,80,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-19,009275,신원우,35400,250,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-22,009275,신원우,35550,59,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-23,009275,신원우,35550,16,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-24,009275,신원우,34900,336,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-25,009275,신원우,33200,2177,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-02-26,009275,신원우,32950,792,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-02,009275,신원우,32850,755,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-03,009275,신원우,32850,115,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-04,009275,신원우,33250,76,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-05,009275,신원우,33350,92,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-08,009275,신원우,32100,561,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-09,009275,신원우,31200,591,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-10,009275,신원우,31250,753,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-11,009275,신원우,31200,164,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-12,009275,신원우,32400,387,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-15,009275,신원우,42100,18137,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-16,009275,신원우,34950,16523,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-17,009275,신원우,35050,2839,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-18,009275,신원우,33950,2398,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-19,009275,신원우,34100,3284,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-22,009275,신원우,33500,1053,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-23,009275,신원우,33450,628,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-24,009275,신원우,35000,2943,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-25,009275,신원우,33900,1427,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-26,009275,신원우,34900,2004,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-29,009275,신원우,34850,915,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-30,009275,신원우,34750,399,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-03-31,009275,신원우,34500,291,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-01,009275,신원우,34300,398,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-02,009275,신원우,34800,610,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-05,009275,신원우,36950,1822,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-06,009275,신원우,38450,1490,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-07,009275,신원우,37100,952,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-08,009275,신원우,37250,201,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-09,009275,신원우,36200,653,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-12,009275,신원우,38900,3418,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-13,009275,신원우,36700,4006,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-14,009275,신원우,38000,2387,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-15,009275,신원우,38500,817,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-16,009275,신원우,37950,542,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-19,009275,신원우,37250,531,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-20,009275,신원우,39450,2077,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-21,009275,신원우,41450,7506,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-22,009275,신원우,39900,2999,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-23,009275,신원우,39800,692,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-26,009275,신원우,39500,628,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-27,009275,신원우,40450,1290,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-28,009275,신원우,40300,673,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-29,009275,신원우,42350,5150,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-04-30,009275,신원우,40900,8407,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-03,009275,신원우,38050,4562,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-04,009275,신원우,36950,2496,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-06,009275,신원우,48000,28634,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-07,009275,신원우,62400,49166,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-10,009275,신원우,67500,42266,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-11,009275,신원우,55900,13818,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-12,009275,신원우,58000,15347,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-13,009275,신원우,75400,36556,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-14,009275,신원우,74000,35919,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-17,009275,신원우,64000,19110,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-18,009275,신원우,62400,12404,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-20,009275,신원우,60700,11030,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-21,009275,신원우,68200,49339,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-24,009275,신원우,58800,18002,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-25,009275,신원우,58800,6967,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-26,009275,신원우,59900,7812,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-27,009275,신원우,56800,5531,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-28,009275,신원우,56300,4736,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-05-31,009275,신원우,55600,5225,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-01,009275,신원우,55700,8113,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-02,009275,신원우,54100,5345,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-03,009275,신원우,53300,3693,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-04,009275,신원우,53800,2284,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-07,009275,신원우,52800,1193,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-08,009275,신원우,51000,2424,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-09,009275,신원우,51800,3867,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-10,009275,신원우,52300,6941,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-11,009275,신원우,50400,6759,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-14,009275,신원우,49900,2758,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-15,009275,신원우,50700,2244,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-16,009275,신원우,52400,5215,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-17,009275,신원우,52400,2560,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-18,009275,신원우,58500,23005,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
2021-06-21,009275,신원우,56500,9383,,,,2022-07-15,종류주식 상장주식수 미달 2반기 계속
